title,url,content
"ICC Champions Trophy 2025: A tournament to celebrate, a test to pass",https://sportstar.thehindu.com/cricket/champions-trophy/icc-champions-trophy-2025-pakistan-grounds-venues-info-update-ind-pak/article69205364.ece,"The last time Pakistan hosted an International Cricket Council (ICC) event, the internet was virtually unheard of, social media and smartphones did not exist, and Babar Azam was just two years old. It has been that long, indeed! When Sri Lanka captain Arjuna Ranatunga lifted the World Cup trophy to rapturous applause at Lahores Gaddafi Stadium on March 17, 1996, few could have imagined it would take Pakistan nearly 30 years to host another major cricket tournament. While Pakistan was initially announced as a co-host for the 2011 World Cup alongside India and Sri Lanka, it was stripped of the opportunity by the ICC following the terrorist attack on the Sri Lankan team bus in Lahore in 2009. That incident had a lasting impact on cricket in the country. With international teams unwilling to travel, the Pakistan Cricket Board (PCB) had to make significant efforts to keep the game alive. For more than five years, Pakistan shifted its base to the United Arab Emirates for international fixtures before gradually inviting teams back for bilateral series. Although India continues to refuse to send its team across the border, the PCB successfully hosted one leg of the 2023 Asia Cup at home, gaining some confidence from other nations. However, the Champions Trophy will be its biggest litmus test yet. Three years ago, when Pakistan was awarded the tournament, Ramiz Raja was chairman of the PCB. He believes this will boost the countrys confidence. When you host a tournament after 29 years, it is a big deal. It builds your confidence and boosts the psyche of the fans and the public that theres lots to look forward to, Ramiz told Sportstar. There is an air of happiness among the fans, and theres a lot to look forward to. However, it entails huge security provisions to ensure the tournament goes smoothly Although Pakistan will play India at a neutral venue in Dubai, the country will host a significant portion of the tournament  including the semifinal and final (unless India qualifies for the latter)  across three venues: Lahore, Karachi, and Rawalpindi. The PCB has faced major challenges in preparing the venues within just over 100 days, despite investing approximately PKR 12 billion in renovations. While the grounds were in reasonable shape, last-minute renovation work at Gaddafi Stadium and the National Stadium continued until the deadline, with more than 250 workers toiling day and night to complete the project. The PCB ultimately unveiled the renovated Gaddafi Stadium during a tri-series involving Pakistan, New Zealand, and South Africa. It was a challenging project because many doubted it would be completed, said Mohsin Naqvi, the PCB chairman. Everyone will be remembered because it was due to your untiring effort and the help of God Almighty that this project is completed, he said as the stadium was officially reopened. While the PCB is confident of hosting a successful event, questions remain about whether the tournament will capture enough interest in Pakistan, given that the much-anticipated India-Pakistan clash will be played elsewhere. Ehsan Mani, a former ICC chairman and former chief of the PCB, has expressed disappointment with how the global body handled the situation. He believes the ICC should have engaged with representatives from the BCCI and PCB much earlier rather than leaving it until the last minute. When the tournament was awarded three years ago, and the political situation between the two countries remained tense, it was important for the ICC to plan things better and come up with a solution much earlier, Mani told this publication. With the event split into two legs, teams are also concerned about the extensive travel involved. As one administrator pointed out, It would certainly be a challenge for the teams to crisscross from one country to another and then play back-to-back games. Ramiz, however, does not see this as a significant issue. Drawing on his experience from the 1989 Nehru Cup, he recalled, I remember travelling several thousand kilometres (six cities) in about 10 days during the tournament, and even then, we went on to win. Only three venues will be hosting matches this time, so travel wont be excessive. Dubai is just a couple of hours away, and teams are used to such journeys. So, it should not matter much The ICC has scrapped its usual pre-tournament captains photoshoot and mandatory press conference to minimise travel disruptions. Another notable aspect is the absence of Indian officials from the list of 12 umpires and match referees appointed by the ICC. Javagal Srinath, the only Indian in the ICC Elite Panel of Match Referees, and Nitin Menon, Indias sole representative in the ICC Elite Panel of Umpires, have opted out, citing personal reasons. Despite the events global status, Indian fans are still unlikely to be permitted to travel to Pakistan for matches, similar to the 2023 ODI World Cup, when Pakistani fans were denied visas. However, in a positive development, some Indian journalists have now been granted visas to cover the tournament in Pakistan. This marks a shift from the 2023 World Cup, where even Pakistani media representatives faced prolonged deliberations before receiving limited visas. Local reports suggest ticket sales for Pakistans home matches have been strong, with seats for the marquee India-Pakistan clash already sold out. Until recently, doubts loomed over whether the tournament would proceed in Pakistan. But Mani remembers a time when the late Jagmohan Dalmiya led a Pakistan-India-Sri Lanka Organising Committee (PILCOM) to organise the 1996 World Cup in the subcontinent. We worked as a team. We spoke regularly and ensured that things went ahead smoothly. We all had a common goal: cricket hoga, and it will be a success for Asia. Mr Dalmiya, Mr I.S. Bindra, myself, and others regularly interacted to ensure we got the tournament in shape, Mani said. Ramiz believes the event will be crucial in changing perceptions about Pakistan, which enters the tournament as the defending champion. When you grab those centre spreads in the newspaper regularly for all the right cricketing reasons and become the centre of attraction, it not only fulfils your expectations but also allows you to dream ahead Ramiz said. Mani, however, believes that frequent visits by top teams have already helped to create a positive image of Pakistan. During my time at the PCB, from 2018 to 2021, we ensured that teams started travelling to Pakistan. Over the last few years, image-building has been done successfully, as a result of which top teams are coming in. During my time, I never heard visiting teams complain about security. They would often tell us to relax things a bit so that players could step out and enjoy themselves, Mani said, adding: With security taken care of, teams are now comfortable travelling to the country, and hopefully, the Champions Trophy will only make things better After three decades of waiting, Pakistans fans finally have something to celebrate."
"India Nets: Shami works on lengths with Morkel, Pant recovers after freak hit by Hardik shot",https://sportstar.thehindu.com/cricket/india-nets-session-shami-bowling-kohli-rohit-drills-pant-accident-pandya-ind-vs-ban-champions-trophy-2025/article69227037.ece,"A focussed Mohammed Shami spent considerable time with bowling coach Morne Morkel as a full-strength Indian team started its training in earnest ahead of its Champions Trophy opener against Bangladesh at the picturesque ICC Academy practice ground in Dubai on Sunday. With the new Standard Operating Procedure (SOP) strictly in place, there was no question of an optional session, and right from skipper Rohit Sharma to the youngest Harshit Rana, the entire squad was present where Shamis routines were interesting. Having recently made his international comeback against England in both T20Is and ODIs, the stretchable knee caps did not go unnoticed as he first tried to get a feel of the conditions by bowling a few deliveries with a short run-up. He looked gingerly in his initial strides even as others engaged in their physical drills while a few others engaged in some fun activities aimed at improving anticipation and decision-making.  Before the batters entered the nets, Shami was trying to adjust his length and walked up towards the batters end in the net with bowling coach Morne Morkel in tow. From a distance, it seemed that he was discussing the ideal length as he stood on the popping crease at the batters end. Shami was seen pointing at a certain length outside the batters crease, which could be termed a good length (4m to 6m) region. He gestured to indicate that he was trying to move the ball from that particular length as Morkel listened to him intently. Once the batters joined the nets, Shami was seen bowling full tilt and on occasions, did hurry the batters. Hardik Pandya and Shreyas Iyer were seen depositing Kuldeep Yadav and other spinners over the fence on multiple occasions. One such powerful hit from Pandya caused a minor but freakish accident as Rishabh Pant was hit on the knee. He was in pain, but the physio Kamlesh Jain tended to him with a concerned Pandya coming out of the nets to check on his junior colleague. But it didnt turn out to be a serious issue as Pant padded up soon after the first team batters were finished with their sessions. Kohli, as usual, looked a picture of concentration during the nets. Rohit had a spring in his step and seemed to be in a good mood after a match-winning century against England in Cuttack last week. When the main batters were at the nets, Harshit Rana, Varun Chakravarthy and Pant were doing fielding drills with coach T Dilip. They engaged in some single-action pick-up and throws. It also indicated that the troika was perhaps not in the scheme of things as far as the first game against Bangladesh on February 20 is concerned.  The entire team seemed to be in good spirits as Kohli was seen joking during the fun activity, which was unique in its own way. One among Rohit or Virat was sending a tennis ball with a racquet soaring, and instead of catching, the first guy, who would be wearing a helmet, came under the ball and headed it. A wicked deviation would require the second man to catch it. There are times when innovative game drills are introduced by Strength and Conditioning coaches to beat monotony. There is no specific purpose but an innovative way of warming up other than playing football. And if you ask about the broader goal, you can say that once the first guy heads it, others have to have their instincts up as the ball can come towards anyone, and he has to react, a well-known strength and conditioning coach told PTI."
"Pakistan at ICC Champions Trophy: Full list of past results, overall record, most runs, wickets; squad, schedule for 2025",https://sportstar.thehindu.com/cricket/champions-trophy/pakistan-champions-trophy-records-stats-results-by-year-overall-most-runs-wickets-ct-2025-squad-match-schedule/article69225819.ece,"Host Pakistan begins its ICC Champions Trophy title defense on Wednesday against New Zealand in Karachi. The 2017 triumph under Sarfaraz Ahmed remains its only title, secured against India in the final. This time, Mohammad Rizwan leads the side in front of home fans at an ICC event. Mohammad Rizwan (c), Babar Azam, Fakhar Zaman, Kamran Ghulam, Saud Shakeel, Tayyab Tahir, Faheem Ashraf, Khushdil Shah, Salman Ali Agha, Usman Khan, Abrar Ahmed, Haris Rauf, Mohammad Hasnain, Naseem Shah, Shaheen Shah Afridi."
ICC Champions Trophy 2025: Southee backs New Zealand’s mix of youth and experience to shine,https://sportstar.thehindu.com/cricket/icc-champions-trophy-2025-new-zealand-squad-youth-experience-mix-tim-southee-praise-bowling-attack-will-orourke/article69225851.ece,"Former New Zealand fast bowler Tim Southee is confident that the Black Caps inexperienced bowling attack will do a wonderful job at the upcoming ICC Champions Trophy after watching them perform impressively in the recently concluded Tri-Nation series in Pakistan. The 36-year-old Southee, who has 776 international wickets for New Zealand across three formats, was an integral part of his countrys team until his retirement in 2024. With Trent Boult also not there and Lockie Ferguson looking highly unlikely, it will be Will ORourke, Jacob Duffy, Nathan Smith and Matt Henry who will share the pace-bowling load at the marquee ICC event. Its something different not having Trent (Boult) and myself at an ICC event but, at the same time, its exciting. These events are great to be a part of and its in front of these guys now, Im very excited to see how they go. The way the team has played, different guys have stepped up. Its a good mix between some experienced guys and some exciting young guys with a lot of potential, Southee was quoted as saying in a ICC press release. The experience of this Tri-Nation Series is only going to stand them in good stead for the tournament. So, taking some momentum into the tournament and being accustomed to those conditions, its only going to be a good thing, Southee said. Southee, who has 221 ODI wickets, feels ORourke has the potential to become the backbone of the New Zealand attack in the coming days. Will ORourke, in the Test game weve seen what he can do. Hes still so young but hes got all the attributes that are going to set him up to have a lot of success in international cricket. Im looking forward to watching him in his first ICC event. Will is a man of few words but certainly listens and wants to get better. We know hes got the pace and bounce, hes got great skills. He just keeps growing, weve seen that in the Test game and hes continued to get better. His game is far from finished but Im sure hell be a massive asset to New Zealand cricket across all three formats for a long time to come. He also reserved some praise for Nathan Smith. Nathan Smith has a real confidence about him, and believes in himself which I think you need at this level. Southee is also happy that veteran Kane Williamson is in fine nick, which will boost New Zealands chances. Kane is in good form. Its nice to see him with a couple of scores. Hes obviously class. Hes not played a lot of one-day cricket for the last few years but to see him come back and have two significant contributions is what were used to seeing. But its also pleasing for me now as a fan of the Black Caps. When he (Williamson) is in the middle, it comes with experience and the way he plays, he just looks in control the whole time. Williamson, Devon Conway, Tom Latham, Daryl Mitchell and Glenn Phillips form the backbone of New Zealands batting and Southee believes that the five are better judges of how to pace their innings in the 50-over format. That is what sets those four or five batters apart from the rest. They are able to sum up conditions, sum up moments in games and more times than not, they come out on the right side of things. He (Williamson) brings a calmness to the group. Southee also praised left-arm spinner Mitchell Santners leadership skills. Mitch has done a great job as captain. Its still reasonably new to him but I experienced a bit of his captaincy towards the end of my career. Hes very calm, you see that in the way he plays his cricket. He thinks about the game well and I think he looks to lead with his performances across all three areas. Hes one of best fielders, an unbelievably skilful bowler and a more-than-useful batter. So, Im sure hell be looking to lead in all those three areas. So, can New Zealand go all the way and follow in the footsteps of the 2000 vintage? Southee certainly thinks so. If you look at the track record of New Zealand in ICC events, they are always there or thereabouts. In a tournament like the Champions Trophy, if you get on a bit of a roll, anything can happen. Id love to see the Black Caps there and hopefully lifting the trophy at the end."
"India at ICC Champions Trophy: Full list of past results, overall record, most runs, wickets; squad, schedule for 2025",https://sportstar.thehindu.com/cricket/champions-trophy/india-champions-trophy-records-stats-results-by-year-overall-most-runs-wickets-ct-2025-squad-schedule-list-of-matches/article69225732.ece,"India will bid for a third title when it begins its ICC Champions Trophy 2025 campaign against Bangladesh in Dubai on Thursday. India won the tournament in 2002 (joint-winner with Sri Lanka) and 2013, before losing to archrival Pakistan in the final in 2017. Only two-time champion Australia has won the ICC Champions Trophy as many times as the Men in Blue. Rohit Sharma (c), Shubman Gill (vc), Virat Kohli, Shreyas Iyer, KL Rahul (wk), Rishabh Pant (wk), Hardik Pandya, Axar Patel, Washington Sundar, Kuldeep Yadav, Harshit Rana, Mohammed Shami, Arshdeep Singh, Ravindra Jadeja, Varun Chakaravarthy."
"Champions Trophy 2025: Extra tickets made available for all India matches and first semifinal, says ICC",https://sportstar.thehindu.com/cricket/champions-trophy-extra-tickets-available-for-sale-on-feb-16-india-matches-in-dubai/article69225595.ece,"Extra tickets have been made available for all India matches and the first semifinal in Dubai, UAE for the upcoming Champions Trophy 2025, the International Cricket Council (ICC) announced on Sunday. The sale for these tickets will begin at 12 PM GST or 1:30 PM IST today. Tickets will be available for Indias opening group match with Bangladesh on February 20, while there will also be tickets available for their games against arch-rival Pakistan (February 23) and New Zealand (March 2), the ICC said in a release. There will also be limited tickets available for semi-final 1 that will take place at the Dubai International Cricket Stadium on Tuesday, March 4, the release added. Tickets for the final - to be played on March 9 - will only be available for sale following the conclusion of the first semifinal in Dubai. Schedule for UAE leg of Champions Trophy 2025 February 20 - India vs Bangladesh - Dubai International Stadium February 23 - India vs Pakistan - Dubai International Stadium March 2 - India vs New Zealand - Dubai International Stadium March 4 - Semifinal 1 - Dubai International Stadium"
Champions Trophy 2025 prize money breakdown: Winner to pocket Rs. 19.5 crores,https://sportstar.thehindu.com/cricket/icc-champions-trophy-2025-prize-money-winner-runner-up-match-fee-cricket-news/article69218438.ece,"The ICC Champions Trophy, returning after an eight-year recess, will take place in Pakistan and the UAE from February 19 to March 9. Eight teams will initially compete across two groups of four before the top two qualify for the knockout phase. The winner of the tournament will be awarded a whopping $2.24 million (USD) [Rs. 19.45 crore]. The runner-up will receive USD 1.12 million [Rs. 9.72 crore], while each losing semi-finalist will take home USD 560,000 [Rs. 4.86 crore]. The total prize pool has increased by 53 per cent from the 2017 edition, reaching USD 6.9 million [Rs. 59.9 crore].  During the Champions trophy, every match will matter as each group stage win is worth over USD 34,000 [Rs. 29.5 lakhs] for the victorious team. Teams finishing fifth or sixth place will receive USD 350,000 [Rs. 3.04 crore] each, while the seventh and eighth-placed sides will take home USD 140,000 [Rs. 1.21 crore]. All eight teams are also guaranteed USD 125,000 [Rs. 1.08 crore] for participating in the event. The ICC Mens Champions Trophy will be held every four years, featuring the worlds top eight ODI teams, while the Womens Champions Trophy will debut in 2027 in a T20 format. ICC Chair Jay Shah said, The ICC Mens Champions Trophy 2025 represents a pivotal moment for cricket, reviving a tournament that highlights the pinnacle of ODI talent, where every match is critical. The substantial prize pot underscores the ICCs ongoing commitment to investing in the sport and maintaining the global prestige of our events."
New Zealand’s Ravindra back at training after hit in face by ball but unlikely to play Champions Trophy opener against Pakistan,https://sportstar.thehindu.com/cricket/rachin-ravindra-hit-in-face-injury-update-new-zealand-vs-pakistan-odi-tri-series-final/article69218056.ece,"New Zealand all-rounder Rachin Ravindra has eased back into training after being struck in the face by the ball in a fielding mishap, but he still has concussion protocols to pass before returning to the field, coach Gary Stead said. Ravindra lost sight of the ball in the floodlights when attempting a catch and was hit in the forehead during the ODI Tri nation series match, a warmup for the Champions Trophy 2025, against Pakistan in Lahore last Saturday. Though Ravindra passed his first Head Injury Assessment (HIA) immediately after the blow, Stead revealed the 25-year-old had suffered headaches in the following days and would need to tick off further HIAs to be passed fit. He will therefore play no part in the tri-series final against Pakistan in Karachi later on Friday and appears unlikely to be selected for the Champions Trophy opener against the host next Wednesday in the same city. Hes had a headache for a few days but thats, I guess, subsiding which is really good news, Stead said in Karachi, declining to put a time-line on Ravindras return. He had a few balls tonight for the first time, which is good, but theres still a few more steps for him to go through before he would be considered fit to play. There was better news for pace bowler Lockie Ferguson, who Stead expected to return to action for Sundays Champions Trophy warmup against Afghanistan in Karachi, if not for the tri-series final. Ferguson suffered a hamstring strain while playing in the United Arab Emirates ILT20 competition. Having played plenty of cricket in Pakistan and with star batter Kane Williamson firing on all cylinders, New Zealand will head into the rebooted Champions Trophy hopeful of winning its second title and first since the 2000 tournament in Kenya."
"ICC ODI rankings: Shubman Gill gains one place to move to second, Rohit Sharma in third",https://sportstar.thehindu.com/cricket/international/icc-odi-rankings-shubman-gill-rohit-sharma-babar-azam-position-standings-champions-trophy-cricket-news/article69216747.ece,"India opener Shubman Gill gained one place to move to the second spot in the latest ICC ODI rankings for batters, with his captain Rohit Sharma at the third spot on the back of timely centuries from both of them in the home series against England as they head into the Champions Trophy, beginning February 19. The Indian duo closed in on star Pakistan batter Babar Azam who maintained a narrow lead at the top of the chart. Gill, who made 112 in the Ahmedabad ODI on Wednesday, is just five rating points adrift of Babar, while Rohit is within 13 rating points of the Pakistan right-hander following his splendid century (119) in Cuttack on February 9. With just one week remaining until the start of the Champions Trophy in Pakistan and the UAE, it sets up a tight race for the premier position for batters in 50-over cricket during the eight-team tournament.  Fakhar Zaman (13th), Kane Williamson (29th), Jos Buttler (38th), Devon Conway (equal 40th) and Joe Root (51st) are among the big names to re-enter the rankings for ODI batters following a recent return to 50-over cricket, while things are equally as tight near the top of the bowling ranks. Just 18 rating points separates Rashid Khan, Maheesh Theekshana, Bernard Scholtz, Shaheen Afridi and Kuldeep Yadav in the top five for ODI bowlers, while the Indian duo of Ravindra Jadeja (11th) and Mohammed Shami (13th) sit just outside the top 10 following a recent return against England. Afghanistan veteran Mohammad Nabi maintains a narrow lead at the top of the ODI rankings for all-rounders, with New Zealand skipper Mitchell Santner (up two places to seventh) among the biggest movers this week ahead of the Champions Trophy."
Pakistan hopeful Champions Trophy 2025 will bring more big events,https://sportstar.thehindu.com/cricket/international/pakistan-champions-trophy-2025-pcb-venues-mohsin-naqvi-safety-uae-match-india-cricket-news/article69215047.ece,"Pakistan will host its first major multi-country cricket tournament in nearly three decades next week, and its cricket chief is hopeful that a successful Champions Trophy will bring a flood of other such events. Top teams shunned Pakistan after the 2009 attack on a bus carrying Sri Lankan cricketers in Lahore, forcing it to relocate home matches, mostly to the United Arab Emirates. It took the Pakistan Cricket Board years to convince foreign counterparts that it was safe to visit. Touring sides began returning after the board successfully staged its own T20 league, with several foreign players, on home soil in 2017. The ICC (International Cricket Council) Champions Trophy 2025 is a culmination of those efforts, PCB chairman Mohsin Naqvi told Reuters. Our successful hosting of this event will further enhance Pakistans credentials, positioning us as a strong contender for more ICC events in the next events cycle, he added.  Pakistan staged the 1996 World Cup after winning the previous edition of crickets marquee event but the countrys fortunes crumbled with the rise of militancy following war in neighbouring Afghanistan. Security has long ceased to be a concern for visiting teams as we have consistently demonstrated our ability to provide a safe, secure and well-managed environment for international cricket, said Naqvi, who also doubles as the countrys internal security chief. Once we successfully staged home international series and consistently delivered PSL (Pakistan Super League) editions at world-class standards, the ICC accepted and recognised Pakistans readiness to host a global event, he said. Since 2019, all major Test-playing nations - except India - have toured Pakistan, some multiple times, he added. Naqvi said multiple visits by England and New Zealand and the growing number of international players in the PSL were an endorsement. As a result, they are already familiar with Pakistans world-class playing conditions, operational efficiency and robust security measures. But he acknowledged that staging a multi-team event was tougher than hosting a single team. The ICC Champions Trophy 2025 has been a monumental task, requiring extensive preparations in a limited timeframe. Our stadiums last underwent significant renovations for the 1996 World Cup, and since then, the global cricketing landscape has evolved tremendously, Naqvi said. The PCB has upgraded two main grounds in Karachi and Lahore for the event in an 11th-hour facelift."
Australia’s Spencer Johnson sees chance to shine while ‘Big Three’ quicks away,https://sportstar.thehindu.com/cricket/spencer-johnson-australia-left-arm-pacer-champions-trophy-2025-team-odi-career-numbers-stats/article69214414.ece,"Australian cricket fans may have seen few positives from the stinging ODI defeat to Sri Lanka on Wednesday but left-arm pacer Spencer Johnson may look back at the match as an important ice-breaker in his fledgling international career. Nearly a year-and-a-half on from his ODI debut against India in Indore, the 29-year-old South Australian finally celebrated his first wicket in the 50-over format when he had opener Pathum Nissanka caught behind on the fifth ball in Colombo. It was a long time to wait for a maiden dismissal but more a reflection of the paucity of opportunity that Australias next-gen quicks have been dealt while toiling in the shadow of the Big Three -- Pat Cummins, Josh Hazlewood and Mitchell Starc. Johnson is a coveted player on the T20 franchise circuit and took a million-dollar contract to play in the 2024 Indian Premier League.  But Wednesdays match was just his third ODI, coming while Cummins, Hazlewood and Starc are all unavailable due to injuries or personal reasons. Johnson did his best to emulate fellow left-armer Starc as he steamed in to capture a first-over wicket. He finished with 2-44 from seven overs. Its obviously something Ive pictured in my mind, to come in and play a similar role to (Starc), Johnson told reporters on Thursday. There were a few nerves there, and obviously big shoes to fill but Im better for the run. Its only my third ODI so hopefully a few more, and hopefully I can replicate some of the stuff hes done. The Sri Lanka result was viewed dimly by home media as a depleted Australia warm up for the Champions Trophy which starts next week in Pakistan and the United Arab Emirates. But the fast bowling unit of Johnson, Nathan Ellis (2-23) and Sean Abbott (3-61) held up their end in Colombo as Sri Lanka were dismissed for a modest total of 214 despite a fighting century from their captain Charith Asalanka. With Travis Head rested, it was Australias relatively experienced batting lineup that fell in a heap to be out for 165. Australia will play a second ODI against Sri Lanka on Friday, their last warmup before heading to the Champions Trophy where it meets England in their first match in Lahore. Johnson will hope to deliver bags of wickets in Pakistan to prove he is more than just a seat-warmer until the champion quicks return. I think it is in my hands really, he said. If I perform, then Ill be around ... but its up to performances."
"IND vs ENG: We’ve not been near our potential, says England skipper Jos Buttler",https://sportstar.thehindu.com/cricket/india-vs-england-odi-series-jos-buttler-potential-champions-trophy-preparation-ind-v-eng/article69213953.ece,"England captain Jos Buttler on Wednesday said his units 0-3 reverse at the hands of India does not derail its preparation for the upcoming ICC Champions Trophy. Obviously, you want the results now to build confidence and win. It feels a lot better to sit here [and answer] having won matches as opposed to losing, but we were up against a good side in their own conditions. Theyre probably the benchmark really in ODI cricket at the moment. Weve not been near our potential, individually or collectively, or where we can be and that gives us something to look forward to and believe that we can get there and be a dangerous team in the championship, Buttler said after the 142-run defeat in Ahmedabad. Setting out to chase 357, the side stormed to 84/2 in 10 overs before a flurry of wickets in the middle order sent the innings into a tailspin. Reflecting on where his team lost the plot, Buttler said: Probably a bit of a similar theme, from this series and the whole tour. We had a couple of moments in the game, but never enough to go on and force a result or win against a really good team.  England won the toss and batted in the opening two games, but opted to bowl in Ahmedabad. A part of it was in anticipation of dew under the lights, which would ease chasing. But Buttler added the decision also came from the viewpoint of testing the side under all scenarios. We wanted to bowl first having not not done that in the previous couple of games. But also, potentially this is a good place to chase. The dew comes in a little bit here but they put a really good score on the board. Its always gonna be tough, Buttler said. Buttler also reposed faith in his batting lineup that failed to match its counterpart throughout the series. No concerns. We simply just have to be better. No, we have to be very confident in all the guys games against spin. Our guys have all the shots. Joe Root is probably one of the best players of spin in the world. Quite simply, you cant always put your finger on why; but we just have to be more effective. And like I said, take lessons from the opposition. Shubman Gill goes on and gets a hundred today. Robert Sharma did it in the last game. Shubman early in the first game scored 90 or nearly 100. Theyre the kind of contributions you need in ODI cricket to go on and win games, Buttler said."
"ICC Champions Trophy 2025 warm-up matches schedule: Full list of fixtures, dates, teams, venues, timings",https://sportstar.thehindu.com/cricket/champions-trophy-2025-warm-up-matches-schedule-full-list-of-fixtures-teams-dates-venues-timings/article69212019.ece,"The schedule for the ICC Champions Trophy 2025 warm-up matches was announced on Wednesday. While the main tournament begins from February 19, the warm-ups will be held from February 14 to 17. The Pakistan Cricket Board (PCB) named three squads that will participate in these fixtures. On February 14, Shadab Khan will lead Pakistan Shaheens against Afghanistan in Lahore. On 17 February, two Shaheens teams will be in action in Karachi and Dubai. Mohammad Hurraira will lead Shaheens against South Africa in Karachi, while Mohammad Haris will lead Shaheens against Bangladesh in Dubai. New Zealand and Afghanistan will also play out a warm-up match in Karachi on February 16. All the warm-up matches will be day-night fixtures."
ICC Champions Trophy 2025 Full Squads: List of updated teams and players confirmed after February 11 deadline,https://sportstar.thehindu.com/cricket/2025-champions-trophy-full-squad-team-list-updated-february-11-deadline-india-pakistan-england-australia-news/article69209800.ece,"The 2025 ICC Champions Trophy begins on February 19, with host Pakistan facing New Zealand in Karachi. The teams have finalised their squads by the February 11 deadline. Here are the updated squads for the tournament. India: Rohit Sharma (c), Shubman Gill, Virat Kohli, Shreyas Iyer, KL Rahul, Rishabh Pant, Hardik Pandya, Axar Patel, Washington Sundar, Kuldeep Yadav, Harshit Rana, Mohd. Shami, Arshdeep Singh, Ravindra Jadeja, Varun Chakaravarthy. Bangladesh: Nazmul Hossain Shanto (c), Soumya Sarkar, Tanzid Hasan, Tawhid Hridoy, Mushfiqur Rahim, MD Mahmud Ullah, Jaker Ali Anik, Mehidy Hasan Miraz, Rishad Hossain, Taskin Ahmed, Mustafizur Rahman, Parvez Hossai Emon, Nasum Ahmed, Tanzim Hasan Sakib, Nahid Rana. New Zealand: Mitchell Santner (c), Michael Bracewell, Mark Chapman, Devon Conway, Lockie Ferguson, Matt Henry, Tom Latham, Daryl Mitchell, Will ORourke, Glenn Phillips, Rachin Ravindra, Jacob Duffy, Nathan Smith, Kane Williamson, Will Young. Pakistan: Mohammad Rizwan (c), Babar Azam, Fakhar Zaman, Kamran Ghulam, Saud Shakeel, Tayyab Tahir, Faheem Ashraf, Khushdil Shah, Salman Ali Agha, Usman Khan, Abrar Ahmed, Akif Javed, Mohammad Hasnain, Naseem Shah, Shaheen Shah Afridi.  Afghanistan: Hashmatullah Shahidi (c), Ibrahim Zadran, Rahmanullah Gurbaz, Sediqullah Atal, Rahmat Shah, Ikram Alikhil, Gulbadin Naib, Azmatullah Omarzai, Mohammad Nabi, Rashid Khan, Nangyal Kharoti, Noor Ahmad, Fazalhaq Farooqi, Farid Malik, Naveed Zadran. England: Jos Buttler (c), Jofra Archer, Gus Atkinson, Jacob Bethell, Harry Brook, Brydon Carse, Ben Duckett, Jamie Overton, Jamie Smith, Liam Livingstone, Adil Rashid, Joe Root, Saqib Mahmood, Phil Salt, Mark Wood Australia: Steve Smith (c), Sean Abbott, Alex Carey, Ben Dwarshuis, Nathan Ellis, Jake Fraser-McGurk, Aaron Hardie, Travis Head, Josh Inglis, Spencer Johnson, Marnus Labuschagne, Glenn Maxwell, Tanveer Sangha, Matthew Short, Adam Zampa. South Africa: Temba Bavuma (c), Tony de Zorzi, Marco Jansen, Heinrich Klaasen, Keshav Maharaj, Aiden Markram, David Miller, Wiaan Mulder, Lungi Ngidi, Kagiso Rabada, Ryan Rickelton, Tabraiz Shamsi, Tristan Stubbs, Rassie van der Dussen, Corbin Bosch."
"Champions Trophy 2025: Afghanistan’s Ghazanfar ruled out with injury, set to miss IPL",https://sportstar.thehindu.com/cricket/allah-ghazanfar-injury-update-afghanistan-champions-trophy-2025-squad-ipl-news/article69209684.ece,"Allah Ghazanfar has been ruled out of the upcoming Champions Trophy 2025 due to injury, the Afghanistan Cricket Board (ACB) announced in a statement on Wednesday. Afghanistans young spin-bowling sensation, AM Ghazanfar, has been ruled out of the ICC Champions Trophy due to a fracture in the L4 vertebra, specifically in the left pars interarticularis, the ACB stated. The 18-year-old spinner is said to have sustained the injury during Afghanistans tour of Zimbabwe. In a blow to Mumbai Indians, which acquired the youngster for Rs 4.80 crore, Ghazanfar will also miss the 2025 edition of the Indian Premier League, as his injury will sideline him for a minimum of four months. Nangyal Kharoti, who was part of the reserves pool, has been promoted to the main squad for the Champions Trophy, the ACB added. The cricketing body also confirmed that Mujeeb Ur Rahman will continue to be unavailable in the 50-over format until he has fully recovered."
"Champions Trophy 2025: Starc withdraws, Smith set to lead Australia",https://sportstar.thehindu.com/cricket/australia-squad-champions-trophy-2025-mitchell-starc-withdraws-steve-smith-captain-ct-latest-cricket-news/article69209590.ece,"Mitchell Starc has withdrawn from the upcoming Champions Trophy, as Cricket Australia (CA) announced its final squad for the ICC tournament on Wednesday. This means that the pace trio of Starc, Pat Cummins, and Josh Hazlewood will be absent from the competition, which is set to begin on February 19 in Pakistan. Starc, who will not be commenting about his decision and has asked for privacy, looked to be in discomfort with a left ankle issue in bowling just four overs during Sri Lankas second innings of last weeks final Test at Galle, a CA release said. We understand and respect Mitchs decision, chair of the CAs national selection panel George Bailey said. The absence of the high-profile pace trio has opened the door for next-generation quicks Spencer Johnson, Nathan Ellis, Sean Abbott and Ben Dwarshuis who have been named in Australias final 15-man squad for the Champions Trophy. Australia has twice lifted the Champions Trophy in 2006 and 2009."
